recipe_id,recipe_image,category1,category2,category3,category4,food_name,steps,ingredient_all,serving_size,cooking_time,cooking_level,tags
6937389,https://recipe1.ezmember.co.kr/cache/recipe/2020/07/21/856f3faa54bbdf9edf974e10d5e7a4f21.jpg,끓이기,영양식,돼지고기,메인반찬,돼지등뼈들깨탕~유아/어린이보양식으로 최고당,"[(1, '돼지등뼈를 전날 저녁에 찬물에 담구어서 핏물을 빼주신다음 생강/월계수잎/생강술을 넣고 펄펄 끓여주신후 다버려주시고 돼지등뼈만 골라서 찬물에서 한번을 씻어주신후 무/통양파/생강/대파/월계수잎을 다시넣고 1시간30분을 펄펄 끓여주세요'), (2, '중간에 한번씩 거품과 기름을 제거해주세요'), (3, '배추겉잎으로 끓는물에 살짝 데쳐서 우거지를 만들어주세요 *단배추를 이용하셔도 되세요'), (4, '1시간 30분을 끓여내셨으면 1번에 넣어주었던 채소들을 다 건져내주신후 배추우거지를 넣고 홍고추/청양고추를 넣고 다진마늘/국간장/후추가루를 넣어 펄펄 30분간 끓여주세요 *청양고추는 빼셔도 되세요'), (5, '배추우거지를 넣고 들깨가루(껍질벗겨서 갈아준것)을 육수를 조금 떠서 풀어주신후 부어주세요'), (6, '들깨가루를 풀어넣고 간을 보시고 부족시에는 소금을 추가해주세요'), (7, '30분간 충분히 끓여진 돼지등뼈들깨탕에 썰어놓은 깻잎을 넣고 5분간 더 끓여내시면 완성이네요')]","['돼지등뼈: 4kg', '무: 1/4등분', '대파: 1개', '양파: 1개', '생강: 2개', '생강술(미림또는소주): 1컵', '홍고추: 2개', '청양고추: 2개', '배추우거지: 1kg', '깻잎: 10장', '월계수잎: 4~5장', '국간장: 2큰술', '들깨가루: 6큰술', '다진마늘: 1.5큰술', '소금: 1작은술', '후추가루: 조금']",5인분,2시간 이상,아무나,"['돼지등뼈', '뼈다귀해장국', '어린이반찬', '유아반찬', '보양식', '영양식', '해장국', '건강식단', '면역력증진']"
7039795,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/03/ae7f35bbefde0ac8be7e3c27954b7c881.jpg,끓이기,영양식,돼지고기,메인반찬,만두전골 고기만두요리 전골육수 전골요리,"[(1, '새송이버섯 2개는 어묵 5개와 비슷하게 썰고 알배추잎 6개는 애호박 1/2개와 비슷하게 썰고 애호박은 반달모양으로 썰은 후 청양고추 1개와 홍고추 1개는 송송 썰어주고 양파 1/2개는 채 썰어준다'), (2, '준비한 모든 재료를 냄비에 차곡차곡 담아준다'), (3, '채소육수 900ml를 붓고 끓여준다'), (4, '육수가 끓기사작하면 국간장 1.5스푼, 참치액 1스푼을 넣고 끓여준다'), (5, '마지막에 소금으로 간을 맞춰준다')]","['고기만두: 10개', '애호박: 1/2개', '알배추잎: 6장', '어묵: 5개', '새송이버섯: 2개', '대파: 1대', '양파: 1/2개', '홍고추: 1개', '청양고추: 1개', '채소육수: 900ml', '국간장: 1.5스푼', '참치액: 1스푼', '소금(약간): ', '표고버섯 말린밑동: 10개', '대파뿌리: 10개', '무: 200g', '대파: 1대', '양파: 1개', '물: 1500ml']",4인분,30분 이내,중급,"['만두전골', '만두전골재료', '만두요리', '전골레시피', '전골육수', '채수레시피']"
4616268,https://recipe1.ezmember.co.kr/cache/recipe/2015/03/26/828478b7346460fd9be0c613dec1adbb1.jpg,끓이기,영양식,돼지고기,국/탕,돼지등뼈를 푸짐하게 즐길 수 있는 뼈다귀 감자탕,"[(1, '6천원주고 한보따리 사왔는데 감자탕집 가면.. 이정도 양이면 돈이 만만치 않다지요. 우선은 찬물에 1~2시간정도 담구어 핏물을 제거해줍니다. 이 때 기름기도 살포시 올라온다지요.'), (2, '핏물을 제거한 등뼈는 푹~ 고아내야지요. 먼저 등뼈가 충분히 잠길정도로 붓고나서 된장 2큰술을 넣어줍니다.'), (3, '양파도 큰 것 하나 넣고..'), (4, '무와 통마늘을 넣어 줍니다.'), (5, '여기에 소주 반병을 거침없이 부어 준 후 팔팔 끓여주세요.'), (6, '진국이 우러나올때까지 2시간정도 푹~ 끓여줍니다. 전 거의 4시간을 삶아냈는데요.. 그랬더니 뼈와 살이 잘 분리가 되서 먹기도 편하고..국물에 등뼈살들이 살살 떨어져서 국물맛이 엄청 좋더라구요.'), (7, '등뼈를 고아내고 육수가 우러나면... 육수낼때 넣었던 재료들을 모두 건져내주세요.'), (8, '통감자도 몇 개 넣어서 삶아주었어요. 나중에 큰 냄비로 옮겨 감자탕을 끓이려면.. 통감자가 덜 익을 수 있으니.. 먼저 익혀두려구요.'), (9, '이번에는 묵은지를 넣어봤어요. 우거지는 없는지라.. 잘 익은 묵은지 꺼내서 함께 넣어보았답니다.. 국물이 텁텁해지지 않도록 묵은지내의 양념들은 모두 털어냈어요.'), (10, '그리고 여기에 푹 삶아낸 등뼈와 육수, 통감자를 넣어주었답니다.'), (11, '감자탕 양념장을 만들껀데요. 다진마늘 2큰술(마늘과 청량고추를 섞었어요), 생강즙이나 가루 1큰술, 맛술 2큰술, 들깨가루 7큰술, 고춧가루 5큰술, 육수 2큰술 분량대로 넣어 섞어줍니다. 된장은 등뼈를 삶을 때 넣어 생략했어요. 육수에 그대로 우러나있으니깐요.'), (12, '양념장을 만들었다면.. 육수에 버섯과 대파, 그리고 양념장을 넣고 중불에서 은근히 끓여줍니다.. 육수에 충분히 맛이 우러나오기는 했지만.. 그래도 묵은지를 넣어.. 함께 끓이니 장시간 끓여내야 충분한 맛이 나거든요. 훨씬 깊은 맛이 나야지요.'), (13, '바글바글.... 깻잎도 송송 썰어서 넣고 말입니다.. ^^ 향긋하면서도..은은하니 좋죠.'), (14, '뜨끈한 밥 위에.. 묵은지 북~ 찢어 살포시 얹어 먹어도 맛나지만.. 진한 육수의 맛을 제대로 즐겨도 좋다지요.')]","['돼지등뼈: ', '무: ', '통마늘: ', '된장: ', '양파: ', '마늘: ', '소주: ', '통감자: ', '다진마늘: 2큰술', '생강즙(또는 생강가루): 1큰술', '맛술: 2큰술', '들깨가루: 7큰술', '고춧가루: 5큰술', '육수: 2큰술']",정보 없음,2시간 이상,고급,[]
6932247,https://recipe1.ezmember.co.kr/cache/recipe/2020/05/07/b89ef5ae52512bcfcb5ff1e9d1b714d41.jpg,끓이기,영양식,돼지고기,국/탕,"돼지갈비탕 바쿠테 만들기 : 값 싸고 푸짐하게, 가성비 최고! 어버이날 뜨끈한 보양식 어때요?","[(1, '먼저 돼지갈비 800g은 찬물에 1시간 동안 담가서 핏물을 제거해주세요. 중간에 물 1번은 교체해줬습니다.'), (2, '1시간 후 끓는물에 고기를 넣고 5분간 데쳐주세요. 그리고 잡내 제거를 위해 소주 1/3컵도 추가해줍니다.'), (3, '한번 데친 갈비는 다시 냄비에 넣고 다진마늘 4큰술을 넣고, 후추를 듬뿍 뿌려줍니다.'), (4, '그리고 물 600ml를 붓고 설탕 1/2큰술, 소금 1큰술, 굴소스 1큰술을 넣고 센불에서 10분간 끓여주세요.'), (5, '10분 후 물 1.5L를 붓고 한번 끓인 뒤 뚜껑을 닫고 중불에서 1시간동안 푹 끓여주세요.'), (6, '1시간 후 국물 간을 보고 짜면 물을 추가해주고, 싱거우면 소금을 더 추가해주세요. 그리고 잡내가 조금 난다 싶으면 맛술 추가해주면 됩니다.'), (7, '고기와 함께 먹을 소스도 준비해주세요. 설탕 1/3큰술, 간장 2큰술, 멸치액젓 1큰술, 다진대파, 청양고추')]","['돼지갈비: 800g', '소주: 1/3컵', '다진마늘: 4큰술', '후추: ', '설탕: 1/2큰술', '소금: 1큰술', '굴소스: 1큰술', '설탕: 1/3큰술', '간장: 2큰술', '멸치액젓: 1큰술', '다진대파: ', '청양고추: ']",3인분,2시간 이상,초급,"['돼지갈비', '갈비탕', '돼지갈비탕', '갈비', '돼지고기', '초간단', '보양식', '어버이날', '국물', '영양식']"
7005626,https://recipe1.ezmember.co.kr/cache/recipe/2023/07/08/15f40016f1e732b2d2cf3e6d77deac6a1.jpg,끓이기,영양식,돼지고기,찌개,류수영 고추장찌개 레시피│편스토랑 TOP3 레시피 고추장소진요리,"[(1, '앞다리살 뒷다리살보다 삼겹살로 찌개를 하면 더 맛있다! 삼겹살 300g 9500원에 구입 삼겹살은 한 입 크기로 자르기'), (2, '중불에서 기름을 살짝 두르고 소금 넣어서 삼겹살 굽기'), (3, '다진생강 다진마늘 넣고 볶기'), (4, '기다리면서 재료준비하기'), (5, '고추장은 찰고추장이 확실히 맛있다'), (6, '청양고추는 가위로 자르는게 쉽고 볼에 넣어서 흔들어주면 씨가 자연스럽게 빠진다'), (7, '고춧가루 넣고 약불에서 볶기'), (8, '대파 청양고추 넣고 볶아주기'), (9, '설탕 양조간장 멸치액젓 새우젓 넣고 한번 볶아서 액젓냄새를 날려주기'), (10, '고추장넣고 역시 약불에 볶기'), (11, '고추장 제육볶음같은 비주얼이 되면 물 1L를 붓고 강불로 끓이기'), (12, '지옥불비주얼이다? 잘하고있는것이다! 냄비사이즈가 넉넉해야 끓어넘치지 않는다'), (13, '양파 두부 깍둑썰어넣기'), (14, '뚜껑덮고 10분 끓이기'), (15, '애호박 깍둑썰어넣고 중간불 10분 끓이기'), (16, '마지막에 식초 1T 넣고 살짝 끓인다 식초 꼭 넣자!! 맛이 확 달라진다'), (17, '드디어 완성!!! 삼겹살이 부드럽고 감칠맛 터진다 ㅠㅠ 정성스러운 맛이라서, 나를 대접하는 느낌!'), (18, '흰밥에 고추장찌개 한입하는데 작년에 먹었던 소고기토마토스튜!!! 딱 그런맛이다, 꾸덕하고 진한 맛 엉엉 ㅠㅠㅠ 안먹은사람 없게해주세요')]","['삼겹살: 300g', '다진생강: 1T', '다진마늘: 1T', '고춧가루: 2T', '대파: 1개', '청양고추: 3개', '양파: 1개', '감자: 2개', '애호박: 1/2개', '두부: 1모', '설탕: 2T', '양조간장: 2T', '참치액젓: 1T', '새우젓: 1T', '고추장: 4T', '식초: 1T']",4인분,60분 이내,초급,['고추장찌개']
6841305,https://recipe1.ezmember.co.kr/cache/recipe/2016/01/08/7dc2b193e9dcdb402adedba76ec734811.jpg,끓이기,영양식,돼지고기,찌개,돼지고기 커리토마토 스튜 !,"[(1, '재료를 준비해주세요. (당근/ 애호박/ 버섯/ 양배추는 생략 혹은 다른 채소들로 대체 가능합니다)'), (2, '재료들은 큐브로 썰어 준비합니다.'), (3, '냄비에 버터 1T을 넣고 중불에서 녹입니다. (버터는 잘 타니까 온도조절에 주의해주세요 ^^)'), (4, '버터가 녹으면 고기부터 볶습니다. 강황가루, 마늘, 후추 조금씩 넣고 향을 내며 볶아주세요.'), (5, '고기가 익으면 익는데 시간이 좀 걸리는 감자, 당근부터 넣고 볶습니다.'), (6, '감자가 반 쯤 투명해지면, 양배추 / 버섯/ 양파를 넣고 마저 볶습니다.'), (7, '토마토/ 파프리카/ 애호박을 넣고 마저 볶아주세요.'), (8, '볶은 채소들에 토마토 페이스트(혹은 토마토 소스)와 카레/ 강황가루 1T / 고추가루 1t 넣고 잘 섞어주세요.'), (9, '물 2컵 (종이컵 기준) 정도를 넣고 조리듯 끓여주세요.'), (10, '간을 보고, 부족함은 소금으로 해주세요. 간까지 적당하게 맞춰졌으면 요리 마무리합니다 ^^')]","['돼지고기: 100~150g', '양파: 1개', '감자: 1개', '당근: 1/2개', '토마토: 1개', '파프리카: 1/2개', '양배추: 조금', '버섯: 조금', '애호박: 조금', '카레가루: 1T', '강황가루: 2T', '버터: 1T', '고춧가루: 1t', '다진마늘: 1/2T', '토마토페이스트(혹은 토마토소스): 1~2T', '소금: 조금', '후추: 조금', '물: 2컵', '월계수잎: 조금']",2인분,30분 이내,초급,"['스튜', '돼지고기', '스튜', '돼지고기', '영양식', '돼지고기', '커리토마토', '스튜', '커리']"
6965001,https://recipe1.ezmember.co.kr/cache/recipe/2021/09/11/e92fe0b0dfbdd043d3a397f4cc36ba2a1.jpg,끓이기,영양식,닭고기,메인반찬,닭한마리 칼국수와 죽까지 양념장까지 알려드려요,"[(1, '닭한마리를 준비했어요 통닭으로 절단닭도 괜찮아요 통닭은 기름기를 다 제거해주세요 ㅎㅎ'), (2, '기름기를 가위로 다 제거해준다음 안쪽까지 흐르는물에 깨끗히 헹궈주세요'), (3, '자 닭손질이 끝났으면 냄비에 닭을 담고 잠길정도로 물을 부어주세요 양파 한개 파 한대 통마늘 한줌 그리고 후추톡톡, 맛술 혹은 미림 반컵정도 부어주세요 통후추 있으시면 추천해드려요 저는 없어서 그냥 후추로 대체했어요'), (4, '중간중간 떠오르는 거품을 제거해주세요 떠서 버려주시면 됩니다 1시간정도 푹 삶아주세요'), (5, '야채준비를 해주세요 감자 큰것 한개, 파 길쭉길쭉하게, 부추 송송 썰어주시고 밀떡도 있길래 넣어줬어요 부추는 양념장에도 넣을거고 닭한마리에도 넣을거에요'), (6, '칼국수도 한덩어리 준비해주세요 밀려니 너무 힘들어서 그냥 시판 칼국수면으로 준비 밀가루는 한번 툭툭 터시거나 물에 헹구시거나 한번 살짝 데쳐서 사용하셔도 좋습니다'), (7, '저희는 배가 불러서 못먹었지만 죽재료도 준비했어요 반 한공기, 당근송송, 부추송송, 양파송송, 계란하나 넣어서 죽도 끓여먹어요'), (8, '매콤 양념장이에요 아.. 이 양념장 진짜 강추합니다 진짜.. 천상의 맛이에요 꼭... 이 양념장에 찍어서 드시고 칼국수에도 넣어서 끓여서 드셔보시길.... 진짜 맛있습니다'), (9, '간장소스에요 아이가 있는집에는 간장소스도 강추 ㅎㅎ 닭이 끓을동안 만들어주세요'), (10, '한시간정도 끓인 닭을 채에 한번걸러주세요 그런다음 소금으로 간을 해주세요 입맛에 맞게'), (11, '자 이제 끓이면서 파,떡,부추, 감자를 넣어주세요 감자가 으깨지면서 구수함이 두배 떡도 건져드시고 고기랑 야채도 같이 곁들이시면 됩니다'), (12, '푹익은 닭은 진짜 곱게도 찢어지네요 ㅎㅎㅎ 신랑 고생했으니 닭다리 신랑꺼 ㅎㅎ 부추도 곁들이고~~ 잘 찢어지는 고기는 야들야들...'), (13, '닭이랑 이 매콤양념장이랑 너무 잘 어울려요 신랑도 인정 저도 인정 우리 닭한마리집 내자며 ㅋㅋ 그런이야기까지 했네요 아무래도 새콤매콤하면 입맛이 사르르르 돌잖아요'), (14, '남은 국물에 칼국수 넣고 양념장 남은거 다 부어서 끓여보세요 이게 별미에요')]","['닭: 1마리', '대파: 2대', '양파: 1개', '통마늘: 1주먹', '후추: 톡톡', '맛술: 1/3컵', '감자: 1개', '밀떡: 1줌', '부추: 송송', '칼국수면: 1덩어리', '간마늘: 2T', '설탕: 1T', '고추가루: 3T', '식초: 4~5T', '간장: 5T', '물엿: 1T', '물: 5T', '파: 송송', '간장: 5T', '설탕: 1T', '식초: 2T', '매실청: 1T', '간마늘: 1T', '물: 5T']",3인분,60분 이내,아무나,['닭한마리']
6938358,https://recipe1.ezmember.co.kr/cache/recipe/2020/08/04/0b41cd2902563906d2e1edc5639411f81.jpg,끓이기,영양식,닭고기,메인반찬,닭볶음탕 이렇게 하면 절대 실패안해요~,"[(1, '야채는 깨끗이 씻어 준비해 주시고 양배추를 추가하셔도 좋아요'), (2, '감자는 이 등분해서 큼직하게 썰어 주시고 당근은 깍뚝썰고 양파와 대파 청양고추도 썰어 준비해 주세요'), (3, '닭은 남아 있는 내장 찌꺼기나 지방을 제거하고 깨끗이 씻어 줍니다'), (4, '분량의 재료로 양념장 만들어 줍니다'), (5, '손질한 닭은 끓는물에 설탕 1/2T넣고 한 번 데쳐냅니다. 불순물과 기름을 제거하고 잡내를 잡아줍니다. 데친 닭은 찬물에 행구지 말고 바로 채에 걸러 놓습니다.'), (6, '냄비에 고기와 감자에 양념장을 넣고 먼저 조물조물한 다음 물을 은 재료가 잠길 정도로 부어 줍니다.'), (7, '중불에서 뚜껑을 닫고 15분정도 끓입니다.'), (8, '감자를 찔러 봐서 익었으면 고기도 다 익었으니까 나머지 야채 넣고 좀더 조려 줍니다'), (9, '국물이 자작해 지면 최종 간 확인하시고 모자라는 간은 소금으로 마무리하세요')]","['닭고기: 900g', '양파: 1개', '당근: 1/2개', '감자: 2개', '청양고추: 3개', '대파: 1개', '팽이버섯: 1봉지', '진간장: 4T', '국간장: 1T', '다진마늘: 2T', '고추가루: 4T', '설탕: 1T', '매실 액기스: 2T', '맛술: 2T', '생강: 1t', '후추: 약간']",5인분,30분 이내,초급,"['닭', '영양식', '단백질']"
7032442,https://recipe1.ezmember.co.kr/cache/recipe/2024/08/13/05d105d3bfc70a257b32dd0a44b0a24c1.jpg,끓이기,영양식,닭고기,국/탕,닭곰탕 만들기 여름 보양식 추천 말복음식,"[(1, '백숙용 닭이나 닭볶음탕용 닭 아무거나 사용하셔도됩니다'), (2, '닭내장들은 찬물로 깨끗히 제거해주세요 (내장은 모자이크처리)'), (3, '팔팔 끓는물에 손질한 닭을 넣고 불순물이 올라올때까지 끓여주세요'), (4, '데친 닭을 찬물로 한 번 더 불순물을 세척해 주세요'), (5, '세척한 닭과 대파, 양파, 통후추 20알을 냄비에 넣어주고 물은 끓어넘치지 않을 정도로 1L 넣어주세요'), (6, '팔팔 끓으면 올라오는 불순물은 한번더 국자로 제거해준뒤 뚜껑 덮어 20분 끓여주세요'), (7, '20분 정도 끓이면 닭은 충분히 다 익습니다 가스불은 잠시 꺼두고 닭만 건져내 살코기와 뼈를 분리 시켜주세요 ★여기서 닭뼈는 버리지 마세요!!!'), (8, '닭뼈는 다시 육수에 넣어 뚜껑 덮고 강불로 10분 끓여주세요'), (9, '양파와 대파는 건져내고 굵은소금 0.5수저 넣어 뚜껑덮고 추가로 강불에 10분 끓여주세요'), (10, '닭뼈와 통후추를 건져내주면 닭곰탕 육수 완료입니다'), (11, '고명으로 올릴 대파는 송송 썰어주세요'), (12, '닭고기 찍어 먹거나 국물 간 맞추기 위해 굵은소금과 후추를 준비하세요'), (13, '찢어놓은 살코기까지 올려주면 닭곰탕 완성입니다')]","['닭: 1kg', '대파(육수 용): 2개', '양파(육수 용): 1개', '통후추(육수 용): 20알', '굵은소금(육수 용): 0.5밥수저', '물: 2L', '대파(고명 용): 취향껏', '소금(간 맞추기): ', '후추(간 맞추기): ']",3인분,60분 이내,아무나,"['말복음식', '닭곰탕', '닭요리', '맑은국물', '보양식', '여름음식', '몸보신']"
6874534,https://recipe1.ezmember.co.kr/cache/recipe/2017/08/11/c03fbd327a7814e6cfce78085d7d57111.jpg,끓이기,영양식,닭고기,국/탕,더위를 날려버릴 닭곰탕 만들기,"[(1, '재료를 준비합니다. 먹기위한 재료가 아닌 닭의 잡내를 없애기 위해 대파1대,양파1개,마늘1줌등입니다.'), (2, '닭을 3분 정도 데쳐 껍질을 벗기기 쉽게하고 잡내를 한 번 없애 주는 효과도 있어요'), (3, '예상대로 껍질이 쉽게 분리가 되네요.'), (4, '준비한 재료에 추가로 생강약간,후추약간을 넣고 본격적으로 삶기 시작합니다.'), (5, '강불에 15분, 강중불로 25분에 대략 40분정도 삶았어요 이정도가 딱 적당해요 너무 삶으면 살이 물러져요'), (6, '좀 식으면 살을 발라줍니다.'), (7, '남은 뼈를 버리지 않고 15분정도 센불에 우린육수에 넣고 다시 삶아 더욱더 진한 육수를 내줍니다.'), (8, '뼈와 야채는 채에 받쳐 버립니다.'), (9, '지한 닭육수가 만들어 졌네요.'), (10, '양념한 닭곰탕이 먹고 싶어 고추가루3,다진마늘1,국간장1을 넣고 무쳐줬어요.'), (11, '파송송 썰어 고명으로 올려주면 준비가 끝나네요.'), (12, '국물 부어준후 후추 약간,부족한 간은 소금약간으로 맞춰줘요.')]","['닭: 1마리', '양파: 1개', '대파: 1대', '통마늘: 1줌', '생강: 1/3줌', '후추: 약간', '고추가루: 3T', '다진 마늘: 1T', '국간장: 1T', '청양고추: 1개', '후추: 약간', '다진파: 1컵', '소금: 약간']",2인분,60분 이내,초급,"['닭곰탕', '닭고기', '보양식']"
6945233,https://recipe1.ezmember.co.kr/cache/recipe/2020/10/29/98c3f1f7fa041183580ad52673588e2b1.jpg,끓이기,영양식,닭고기,찌개,#닭고기요리 #닭한마리칼국수만들기 #닭한마리칼국수소스만들기 #빼빼로데이,"[(1, '하림 닭칼국수 밀키트입니다. 칼국수 있고요. 당연히 닭도 있습니다. 아마도 한마리 정도의 양인 듯 싶습니다. 그리고 손질야채는 감자, 양파, 당근, 대파, 마늘이 있습니다. 그리고 육수를 대신할 치킨스톡소스가 들어가져 있습니다. 여기에 따로 준비한 부추가 포함되었습니다.'), (2, '그리고 떡 대신으로 분모자를 선택하였습니다. 4줄만 사용할 예정입니다.'), (3, '어린새싹삼이 남아 있어서 보양식처럼 삼계탕처럼 진한 국물을 만들기 위해서 삼을 넣어 주었습니다.'), (4, '그리고 모든 재료들을 투하하고 육수재료인 치킨스톡소스를 넣어 주고 물이나 육수를 부어 줍니다. 저는 천연조미료해물육수를 넣어 주었습니다.'), (5, '소스를 만들 차례입니다. 연겨자, 다진마늘, 고춧가루를 준비하고 냉장고에 쟁여 놓았던 비빔간장소스, 그리고 파채양념소스를 꺼내 놓았습니다. 없으시면 간장, 식초로 대신하시면 됩니다.'), (6, '두개의 소스를 부어 주고 고춧가루, 다진마늘, 연겨자를 섞어 줍니다. 잘 섞어 주세요. 소스가 완성된 것은 아닙니다. 이 상태로 잘 섞어 준 후에 나중에 닭한마리칼국수를 끓이면서 진하게 우러나온 닭육수를 부어 주어야 제대로된 닭한마리칼국수의 소스가 됩니다. 백종원도 닭한마리칼국수 소스를 만들기도 했지만 저는 제가 먹어본 맛의 기억으로 만들어 보았습니다.'), (7, '분모자는 반으로 잘라 주고 부추도 위에 올려서 즉석에서 끓여 줍니다. 은근하게 계속해서 조금 오랫동안 끓여야 제맛이 납니다. 30분이상 끓여 주세요. 그래야 닭이 익기 때문이지요. 닭이 잘려져 있는 상태이기 때문에 1시간이상은 걸리지 않습니다. 즉석에서 이야기를 나누면서 한잔도 하고요. 그런 다음에 드시면 딱 좋겠지요.'), (8, '필필 잘 끓고 있습니다. 닭만 익으면 끝입니다. 제일 늦게 읶는 것이니까요. 그렇게 익혀야 제대로 진한 국물의 맛도 낼 수 있습니다.'), (9, '진하게 우러나온 육수를 소스에 넣어 줍니다. 그리고 잘 섞어 주시면 닭한마리소스 완성입니다. 반드시 육수를 넣어서 완성시켜 주세요.'), (10, '먼저 삼부터 건져서 소스에 찍어 먹습니다. 삼이 너무 익으면 제대로된 영양분을 못 먹기 때문이지요. 커다란 인삼도 아니고.....이 어린삼이 뭘 얼마나 대단하게 하겠습니까요. 그러니 그냥 살짝 데쳐서만 드시면 됩니다.'), (11, '닭도 다 익고 감자도 다 익고 본격적으로 소스에 찍어 먹습니다. 양파도 먹고요. 다 먹은 다음에 진하게 우러나온 육수에 칼국수면을 투하해 줍니다. 뭉쳐지지 않도록 잘 저어가면서 익혀 줍니다. 닭육수의 진한 맛에 칼국수가 들어가서는 진득진득해진 국물맛입니다.'), (12, '계란을 투하해서 부드러운 닭죽을 완성시켜 줍니다.')]","['하림닭한마리칼국수: 1팩', '넙적 분모자: 4줄', '새싹 삼: 10뿌리', '부추: 30g', '천연조미료 해물육수: 3컵', '밥: 1공기', '계란: 1개', '김가루: 1줌', '참기름: 1방울', '파채용소스: 15g', '간장소스: 12g', '고춧가루: 1큰술', '다진마늘: 1작은술', '연겨자: 1작은술', '육수: 2큰술']",2인분,30분 이내,아무나,"['닭고기요리', '닭한마리칼국수', '하림닭한마리칼국수', '닭한마리칼국수만들기', '닭한마리칼국수소스', '닭한마리칼국수소스만들기']"
6940321,https://recipe1.ezmember.co.kr/cache/recipe/2020/08/28/17541f8408eb8b78cdf3775a6f75a0941.jpg,끓이기,영양식,채소류,밑반찬,영양 듬뿍 우렁강된장 만들기,"[(1, '준비한 야채들을 취향에 맞게 적당한 크기로 다져주세요. 두부도 으깨서 준비합니다.'), (2, '냄비에 들기름 2숟가락 넣어주세요'), (3, '다진마늘, 된장, 고추장, 고춧가루 등 양념을 넣고 볶아줍니다.'), (4, '준비해놓은 멸치 육수 한컵( 종이컵) 넣고 바글바글 끓여주세요.'), (5, '설탕 0.5 숟가락 넣어줍니다.'), (6, '우렁이살 150g 넣고 저어가며 끓여주세요'), (7, '으깬두부도 넣고 조금 더 끓입니다.'), (8, '마지막에 다진 대파와 청양고추 넣고 한소끔 더 끓여내면 완성!'), (9, '검증된 밥도둑 우렁강된장 탄생!')]","['우렁이살: 150g', '양파: 1/2', '애호박: 1/3', '표고버섯: 3개', '감자 작은 것: 1개', '청양고추: 2개', '대파: 1/3개', '멸치육수: 1컵', '다진 마늘: 1숟가락', '된장: 3숟가락', '고추장: 0.5숟가락', '고춧가루: 0.5숟가락', '설탕: 0.5숟가락', '들기름: 2숟가락']",4인분,30분 이내,초급,[]
6880778,https://recipe1.ezmember.co.kr/cache/recipe/2017/12/11/b51cc07f2e898cdaf63abfe19d3d026d1.jpg,끓이기,영양식,채소류,메인반찬,새콤달콤 맛있는 무수분 토마토 카레 - 건강 카레 레시피,"[(1, '양파, 토마토, 감자, 당근을 깍뚝썰기로 잘라 준비해주세요:)'), (2, '팬에 오일을 두르고,'), (3, '를 먼저 넣고 색이 변할때까지 충분히 익혀주세요.'), (4, '양파의 색이 변할즈음, 돼지고기를 넣어 볶아주시고, 어느정도 익으면, 모두 구석으로 몰아 주세요 (토마토 자리 마련용^^크)'), (5, '냄비 제일 아래에 수분이 많은 토마토를 깔고, 밀어둔 고기와 양파는 토마토 위로 얹어 줍니다.'), (6, '그위로 감자와 당근도 올려주세요 :)'), (7, '냄비 아래가 타지 않게 중간불로, 냄비에 뚜껑을 덮어 증기가 빠지지 않게 막고 기다리면, 토마토와 채소에서 나온 수분으로 이렇게 푹 익혀집니다.'), (8, '이제 카레가루 2/3봉을 솔솔 뿌려서, 좀 더 보글보글 끓여 주시면, 무수분 토마토 카레 완성!!! :)'), (9, '잡곡을 넣어 지은 잡곡밥에, 영양가득담긴 저수분 카레를 얹고 얌냠!'), (10, '갖은 야채, 토마토, 카레의 건강함에, 상큼, 고소, 달콤한 맛까지 챙기고, 저희 빵빵이 밥도 두그릇이나 뚝딱하게 해준, 매력만점 요리! 무수분 토마토 카레!!! 정말 강추드려요 :) 저는 다른 레시피로 다시 돌아올게요- 모두들 하루 즐겁게 보내시고, 우리는 또 만나요 ^3^♡')]","['카레고기: 400g', '토마토: 6개', '양파: 1개', '감자: 1개', '당근: 1개']",4인분,60분 이내,중급,"['무수분카레', '건강식']"
7039557,https://recipe1.ezmember.co.kr/cache/recipe/2024/11/29/4f47d65992c53edb8f781a1a3c8a27621.jpg,끓이기,영양식,채소류,메인반찬,연두부 계란 카레 덮밥,"[(1, '당근, 애호박, 가지, 감자, 양파, 새송이버섯은 같은 크기로 다져서 준비해요.'), (2, '카레 가루는 물을 50~100ml 넣고 미리 섞어 풀어 놓아요.'), (3, '냄비에 준비한 채소와 물을 400~500ml 붓고 뚜껑을 닫아 중강불에서 약 10분 정도 끓여요.'), (4, '불을 조금 줄이고 풀어 놓은 카레를 넣어 채소와 함께 섞어요.'), (5, '계란을 풀어 카레에 고루 뿌려 넣어요.'), (6, '연두부도 한입 크기로 썰어 넣어 약불에서 한소끔 끓여요.'), (7, '그릇에 밥을 담고 카레와 연두부를 함께 올려 완성해요.')]","['티아시아 마살라 카레 가루: 1봉지', '물: 500ml', '연두부: 300g', '계란: 2개', '당근: 1/3개', '애호박: 1/3개', '가지: 2/3개', '감자: 1개', '양파: 1/2개', '새송이버섯: 1개', '밥: 1공기', '쪽파: 약간']",4인분,30분 이내,아무나,"['연두부계란카레덮밥', '덮밥', '연두부덮밥', '카레덮밥', '계란덮밥']"
